"date","open","high","low","close","volume","vix_close"
"2013-03-12","155.9199981689453","156.10000610351562","155.2100067138672","155.67999267578125","105755800","12.270000457763672"
"2013-03-13","155.75999450683594","156.1199951171875","155.22999572753906","155.89999389648438","92550900","11.829999923706056"
"2013-03-14","156.30999755859375","156.8000030517578","155.91000366210938","156.72999572753906","126329900","11.300000190734863"
"2013-03-15","155.85000610351562","156.0399932861328","155.30999755859375","155.8300018310547","138601100","11.300000190734863"
"2013-03-18","154.33999633789062","155.63999938964844","154.1999969482422","154.97000122070312","126704300","13.359999656677246"
"2013-03-19","155.3000030517578","155.50999450683594","153.58999633789062","154.61000061035156","167567300","14.390000343322754"
"2013-03-20","155.52000427246094","155.9499969482422","155.25999450683594","155.69000244140625","113759300","12.670000076293944"
"2013-03-21","154.75999450683594","155.63999938964844","154.10000610351562","154.36000061035156","128605000","13.989999771118164"
"2013-03-22","154.85000610351562","155.60000610351562","154.72999572753906","155.60000610351562","111163600","13.56999969482422"
"2013-03-25","156.00999450683594","156.27000427246094","154.35000610351562","154.9499969482422","151322300","13.739999771118164"
"2013-03-26","155.58999633789062","156.22999572753906","155.4199981689453","156.19000244140625","86856600","12.770000457763672"
"2013-03-27","155.25999450683594","156.24000549316406","155.0","156.19000244140625","99950600","13.149999618530272"
"2013-03-28","156.08999633789062","156.85000610351562","155.75","156.6699981689453","102932800","12.699999809265137"
"2013-04-01","156.58999633789062","156.91000366210938","155.6699981689453","156.0500030517578","99194100","13.579999923706056"
"2013-04-02","156.61000061035156","157.2100067138672","156.3699951171875","156.82000732421875","101504300","12.779999732971191"
"2013-04-03","156.91000366210938","157.02999877929688","154.82000732421875","155.22999572753906","154167400","14.210000038146973"
"2013-04-04","155.42999267578125","156.1699981689453","155.08999633789062","155.86000061035156","131885000","13.890000343322754"
"2013-04-05","153.9499969482422","155.35000610351562","153.77000427246094","155.16000366210938","159666000","13.920000076293944"
"2013-04-08","155.27000427246094","156.22000122070312","154.75","156.2100067138672","86571200","13.1899995803833"
"2013-04-09","156.5","157.32000732421875","155.97999572753906","156.75","101922200","12.84000015258789"
