baseline,date,portfolio_value,daily_returns,turnover,weight_spy,weight_cash
buy_and_hold_spy,2021-03-12,11363.789519429032,0.009159964065181825,0.0,1.0,0.0
buy_and_hold_spy,2021-03-15,11425.400593180026,0.005421701417969382,0.0,1.0,0.0
buy_and_hold_spy,2021-03-16,11382.826239492475,-0.003726289799673488,0.0,1.0,0.0
buy_and_hold_spy,2021-03-17,11448.937170499612,0.005807953984026115,0.0,1.0,0.0
buy_and_hold_spy,2021-03-18,11400.132732751794,-0.00426279199728441,0.0,1.0,0.0
buy_and_hold_spy,2021-03-19,11284.180072957979,-0.010171167521645708,0.0,1.0,0.0
buy_and_hold_spy,2021-03-22,11326.753370341008,0.0037728303791477735,0.0,1.0,0.0
buy_and_hold_spy,2021-03-23,11216.684326724828,-0.009717616338711377,0.0,1.0,0.0
buy_and_hold_spy,2021-03-24,11217.376206185576,6.168306431697523e-05,0.0,1.0,0.0
buy_and_hold_spy,2021-03-25,11290.410157018248,0.006510787325863188,0.0,1.0,0.0
buy_and_hold_spy,2021-03-26,11443.398965900087,0.013550332251369923,0.0,1.0,0.0
buy_and_hold_spy,2021-03-29,11479.743235527367,0.003176003015850526,0.0,1.0,0.0
buy_and_hold_spy,2021-03-30,11450.668453608256,-0.0025327031556882096,0.0,1.0,0.0
buy_and_hold_spy,2021-03-31,11428.515635210159,-0.0019346310206996842,0.0,1.0,0.0
buy_and_hold_spy,2021-04-01,11472.474804123718,0.003846446057975017,0.0,1.0,0.0
buy_and_hold_spy,2021-04-05,11602.273503568604,0.011313923252045832,0.0,1.0,0.0
buy_and_hold_spy,2021-04-06,11573.544133227604,-0.0024761845453964426,0.0,1.0,0.0
buy_and_hold_spy,2021-04-07,11573.544133227604,0.0,0.0,1.0,0.0
buy_and_hold_spy,2021-04-08,11599.850340999215,0.002272960423254089,0.0,1.0,0.0
buy_and_hold_spy,2021-04-09,11694.343118160199,0.00814603416278592,0.0,1.0,0.0
buy_and_hold_spy,2021-04-12,11683.613176843784,-0.0009175326230810299,0.0,1.0,0.0
buy_and_hold_spy,2021-04-13,11657.308025376695,-0.00225145689684636,0.0,1.0,0.0
buy_and_hold_spy,2021-04-14,11682.92129738304,0.002197185829746262,0.0,1.0,0.0
buy_and_hold_spy,2021-04-15,11783.645214908813,0.00862146675149944,0.0,1.0,0.0
buy_and_hold_spy,2021-04-16,11832.795064234744,0.004171022500214727,0.0,1.0,0.0
buy_and_hold_spy,2021-04-19,11794.375156225227,-0.0032469004830180115,0.0,1.0,0.0
buy_and_hold_spy,2021-04-20,11703.342832672492,-0.0077182828549156035,0.0,1.0,0.0
buy_and_hold_spy,2021-04-21,11813.41187628867,0.00940492346416577,0.0,1.0,0.0
buy_and_hold_spy,2021-04-22,11703.342832672492,-0.0093172950176319,0.0,1.0,0.0
buy_and_hold_spy,2021-04-23,11783.29874702618,0.006831886880257265,0.0,1.0,0.0
buy_and_hold_spy,2021-04-26,11763.915559080104,-0.0016449712735127076,0.0,1.0,0.0
buy_and_hold_spy,2021-04-27,11762.530743854093,-0.00011771720215569825,0.0,1.0,0.0
buy_and_hold_spy,2021-04-28,11711.996079302151,-0.004296240805011009,0.0,1.0,0.0
buy_and_hold_spy,2021-04-29,11788.145072164958,0.006501794599929944,0.0,1.0,0.0
buy_and_hold_spy,2021-04-30,11731.725735130858,-0.004786108135649059,0.0,1.0,0.0
buy_and_hold_spy,2021-05-03,11806.835324345766,0.006402262626204358,0.0,1.0,0.0
buy_and_hold_spy,2021-05-04,11819.98842823157,0.0011140245056762144,0.0,1.0,0.0
buy_and_hold_spy,2021-05-05,11847.332983346558,0.0023134164031561877,0.0,1.0,0.0
buy_and_hold_spy,2021-05-06,11959.13331007138,0.00943675060724436,0.0,1.0,0.0
buy_and_hold_spy,2021-05-07,12041.165919111823,0.006859410871468352,0.0,1.0,0.0
buy_and_hold_spy,2021-05-10,12036.319593973043,-0.0004024797242506706,0.0,1.0,0.0
buy_and_hold_spy,2021-05-11,11869.13933386202,-0.013889649473476484,0.0,1.0,0.0
buy_and_hold_spy,2021-05-12,11629.963470261702,-0.020151070509212277,0.0,1.0,0.0
buy_and_hold_spy,2021-05-13,11783.991682791442,0.013244083949497831,0.0,1.0,0.0
buy_and_hold_spy,2021-05-14,11915.867076923083,0.011191063069420082,0.0,1.0,0.0
buy_and_hold_spy,2021-05-17,11894.752605868363,-0.0017719626207992611,0.0,1.0,0.0
buy_and_hold_spy,2021-05-18,11806.835324345762,-0.007391266084779802,0.0,1.0,0.0
buy_and_hold_spy,2021-05-19,11749.032228390171,-0.004895731529040659,0.0,1.0,0.0
buy_and_hold_spy,2021-05-20,11821.026775574945,0.006127700204175746,0.0,1.0,0.0
buy_and_hold_spy,2021-05-21,11839.02620459953,0.001522662063652147,0.0,1.0,0.0
buy_and_hold_spy,2021-05-24,11905.48254718478,0.005613328447523047,0.0,1.0,0.0
buy_and_hold_spy,2021-05-25,11878.484459952424,-0.002267702054524423,0.0,1.0,0.0
buy_and_hold_spy,2021-05-26,11881.59950198256,0.00026224237954242113,0.0,1.0,0.0
buy_and_hold_spy,2021-05-27,11927.635365582879,0.003874551030998541,0.0,1.0,0.0
buy_and_hold_spy,2021-05-28,11963.633167327527,0.0030180166178217505,0.0,1.0,0.0
buy_and_hold_spy,2021-06-01,11971.59347819192,0.0006653757059462695,0.0,1.0,0.0
buy_and_hold_spy,2021-06-02,11988.553503568606,0.0014166890487536943,0.0,1.0,0.0
buy_and_hold_spy,2021-06-03,11976.785214908812,-0.000981627070879787,0.0,1.0,0.0
buy_and_hold_spy,2021-06-04,12041.857798572571,0.0054332262369334305,0.0,1.0,0.0
buy_and_hold_spy,2021-06-07,11996.51487073752,-0.0037654428904173587,0.0,1.0,0.0
buy_and_hold_spy,2021-06-08,11987.86162410786,-0.0007213133750008094,0.0,1.0,0.0
buy_and_hold_spy,2021-06-09,11934.211917525781,-0.004475335824213,0.0,1.0,0.0
buy_and_hold_spy,2021-06-10,11940.788469468684,0.0005510671327400019,0.0,1.0,0.0
buy_and_hold_spy,2021-06-11,11945.633738302942,0.00040577461418456195,0.0,1.0,0.0
buy_and_hold_spy,2021-06-14,11917.250835844576,-0.002376006420434451,0.0,1.0,0.0
buy_and_hold_spy,2021-06-15,11886.44582712134,-0.0025849089817410187,0.0,1.0,0.0
buy_and_hold_spy,2021-06-16,11794.721624107859,-0.0077167055945516205,0.0,1.0,0.0
buy_and_hold_spy,2021-06-17,11721.687673275186,-0.0061920877117942474,0.0,1.0,0.0
buy_and_hold_spy,2021-06-18,11524.739695479784,-0.01680201548488902,0.0,1.0,0.0
buy_and_hold_spy,2021-06-21,11726.18753053133,0.017479599572262527,0.0,1.0,0.0
buy_and_hold_spy,2021-06-22,11749.378696272805,0.001977724275779469,0.0,1.0,0.0
buy_and_hold_spy,2021-06-23,11726.18753053133,-0.0019738206028572236,0.0,1.0,0.0
buy_and_hold_spy,2021-06-24,11836.949509912773,0.009445694015472128,0.0,1.0,0.0
buy_and_hold_spy,2021-06-25,11922.443628865985,0.007222647936583337,0.0,1.0,0.0
buy_and_hold_spy,2021-06-28,11865.331356066621,-0.004790316027251884,0.0,1.0,0.0
buy_and_hold_spy,2021-06-29,11867.408050753378,0.0001750220558058846,0.0,1.0,0.0
buy_and_hold_spy,2021-06-30,11939.750122125304,0.0060958611233843385,0.0,1.0,0.0
buy_and_hold_spy,2021-07-01,11988.553503568603,0.004087470922265135,0.0,1.0,0.0
buy_and_hold_spy,2021-07-02,12043.242613798579,0.004561777216383733,0.0,1.0,0.0
buy_and_hold_spy,2021-07-06,11969.863251387795,-0.006092990464769743,0.0,1.0,0.0
